"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage"
"51191","1","92412","77","0","2013","4","","Washington County, Virginia","Federal Government","Administration of conservation programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,13,13,14,156199,0,0,901,"",3.12,1.00,1.06,1.14,1.11,0.00,0.00,1.04
"51191","1","924120","78","0","2013","1","","Washington County, Virginia","Federal Government","Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,14,14,14,204876,0,0,1126,"",3.03,1.10,1.12,1.09,1.40,0.00,0.00,1.27
"51191","1","924120","78","0","2013","2","","Washington County, Virginia","Federal Government","Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,19,13,13,212436,0,0,1089,"",3.05,1.47,0.97,0.91,1.17,0.00,0.00,1.06
"51191","1","924120","78","0","2013","3","","Washington County, Virginia","Federal Government","Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,14,13,13,224342,0,0,1294,"",3.06,0.97,0.92,0.94,1.19,0.00,0.00,1.25
"51191","1","924120","78","0","2013","4","","Washington County, Virginia","Federal Government","Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,13,13,14,156199,0,0,901,"",3.12,1.00,1.06,1.14,1.11,0.00,0.00,1.04
"51191","1","926","75","0","2013","1","","Washington County, Virginia","Federal Government","Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,3,3,3,43863,0,0,1125,"",0.68,0.08,0.08,0.08,0.08,0.00,0.00,1.05
"51191","1","926","75","0","2013","2","","Washington County, Virginia","Federal Government","Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,3,3,3,51614,0,0,1323,"",0.69,0.08,0.08,0.08,0.08,0.00,0.00,1.05
"51191","1","926","75","0","2013","3","","Washington County, Virginia","Federal Government","Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,3,3,3,53923,0,0,1383,"",0.69,0.08,0.08,0.08,0.10,0.00,0.00,1.16
"51191","1","926","75","0","2013","4","","Washington County, Virginia","Federal Government","Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,3,3,3,44920,0,0,1152,"",0.71,0.09,0.09,0.09,0.09,0.00,0.00,1.10
"51191","1","9261","76","0","2013","1","","Washington County, Virginia","Federal Government","Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,3,3,3,43863,0,0,1125,"",0.68,0.08,0.08,0.08,0.08,0.00,0.00,1.05
"51191","1","9261","76","0","2013","2","","Washington County, Virginia","Federal Government","Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,3,3,3,51614,0,0,1323,"",0.69,0.08,0.08,0.08,0.08,0.00,0.00,1.05
"51191","1","9261","76","0","2013","3","","Washington County, Virginia","Federal Government","Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,3,3,3,53923,0,0,1383,"",0.69,0.08,0.08,0.08,0.10,0.00,0.00,1.16
"51191","1","9261","76","0","2013","4","","Washington County, Virginia","Federal Government","Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,3,3,3,44920,0,0,1152,"",0.71,0.09,0.09,0.09,0.09,0.00,0.00,1.10
"51191","1","92614","77","0","2013","1","","Washington County, Virginia","Federal Government","Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,3,3,3,43863,0,0,1125,"",1.77,0.42,0.43,0.43,0.51,0.00,0.00,1.19
"51191","1","92614","77","0","2013","2","","Washington County, Virginia","Federal Government","Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,3,3,3,51614,0,0,1323,"",1.78,0.44,0.44,0.44,0.51,0.00,0.00,1.17
"51191","1","92614","77","0","2013","3","","Washington County, Virginia","Federal Government","Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,3,3,3,53923,0,0,1383,"",1.79,0.44,0.44,0.45,0.54,0.00,0.00,1.23
"51191","1","92614","77","0","2013","4","","Washington County, Virginia","Federal Government","Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,3,3,3,44920,0,0,1152,"",1.82,0.46,0.45,0.45,0.56,0.00,0.00,1.24
"51191","1","926140","78","0","2013","1","","Washington County, Virginia","Federal Government","Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,3,3,3,43863,0,0,1125,"",1.77,0.42,0.43,0.43,0.51,0.00,0.00,1.19
"51191","1","926140","78","0","2013","2","","Washington County, Virginia","Federal Government","Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,3,3,3,51614,0,0,1323,"",1.78,0.44,0.44,0.44,0.51,0.00,0.00,1.17
"51191","1","926140","78","0","2013","3","","Washington County, Virginia","Federal Government","Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,3,3,3,53923,0,0,1383,"",1.79,0.44,0.44,0.45,0.54,0.00,0.00,1.23
"51191","1","926140","78","0","2013","4","","Washington County, Virginia","Federal Government","Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,3,3,3,44920,0,0,1152,"",1.82,0.46,0.45,0.45,0.56,0.00,0.00,1.24
"51191","1","927","75","0","2013","1","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1,1,1,27427,0,0,2110,"",68.02,0.36,0.36,0.36,0.53,0.00,0.00,1.47
"51191","1","927","75","0","2013","2","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1,1,1,32738,0,0,2518,"",69.26,0.36,0.36,0.36,0.52,0.00,0.00,1.46
"51191","1","927","75","0","2013","3","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1,1,1,28636,0,0,2203,"",72.38,0.36,0.36,0.36,0.55,0.00,0.00,1.51
"51191","1","927","75","0","2013","4","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1,1,1,32861,0,0,2528,"",73.42,0.37,0.37,0.37,0.67,0.00,0.00,1.79
"51191","1","9271","76","0","2013","1","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,1,27427,0,0,2110,"",68.02,0.36,0.36,0.36,0.53,0.00,0.00,1.47
"51191","1","9271","76","0","2013","2","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,1,32738,0,0,2518,"",69.26,0.36,0.36,0.36,0.52,0.00,0.00,1.46
"51191","1","9271","76","0","2013","3","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,1,28636,0,0,2203,"",72.38,0.36,0.36,0.36,0.55,0.00,0.00,1.51
"51191","1","9271","76","0","2013","4","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,1,32861,0,0,2528,"",73.42,0.37,0.37,0.37,0.67,0.00,0.00,1.79
"51191","1","92711","77","0","2013","1","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,1,1,1,27427,0,0,2110,"",68.02,0.36,0.36,0.36,0.53,0.00,0.00,1.47
"51191","1","92711","77","0","2013","2","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,1,1,1,32738,0,0,2518,"",69.26,0.36,0.36,0.36,0.52,0.00,0.00,1.46
"51191","1","92711","77","0","2013","3","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,1,1,1,28636,0,0,2203,"",72.38,0.36,0.36,0.36,0.55,0.00,0.00,1.51
"51191","1","92711","77","0","2013","4","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,1,1,1,32861,0,0,2528,"",73.42,0.37,0.37,0.37,0.67,0.00,0.00,1.79
"51191","1","927110","78","0","2013","1","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,1,1,1,27427,0,0,2110,"",68.02,0.36,0.36,0.36,0.53,0.00,0.00,1.47
"51191","1","927110","78","0","2013","2","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,1,1,1,32738,0,0,2518,"",69.26,0.36,0.36,0.36,0.52,0.00,0.00,1.46
"51191","1","927110","78","0","2013","3","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,1,1,1,28636,0,0,2203,"",72.38,0.36,0.36,0.36,0.55,0.00,0.00,1.51
"51191","1","927110","78","0","2013","4","","Washington County, Virginia","Federal Government","Space research and technology","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,1,1,1,32861,0,0,2528,"",73.42,0.37,0.37,0.37,0.67,0.00,0.00,1.79
"51191","1","928","75","0","2013","1","","Washington County, Virginia","Federal Government","National security and international affairs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"51191","1","928","75","0","2013","2","","Washington County, Virginia","Federal Government","National security and international affairs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"51191","1","928","75","0","2013","3","","Washington County, Virginia","Federal Government","National security and international affairs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,2,2,13638,0,0,787,"",2.65,0.00,0.02,0.02,0.01,0.00,0.00,0.75
"51191","1","928","75","0","2013","4","","Washington County, Virginia","Federal Government","National security and international affairs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1,1,1,14498,0,0,1115,"",2.75,0.01,0.01,0.01,0.01,0.00,0.00,1.13
"51191","1","9281","76","0","2013","1","","Washington County, Virginia","Federal Government","National security and international affairs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"51191","1","9281","76","0","2013","2","","Washington County, Virginia","Federal Government","National security and international affairs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"51191","1","9281","76","0","2013","3","","Washington County, Virginia","Federal Government","National security and international affairs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,2,2,13638,0,0,787,"",2.65,0.00,0.02,0.02,0.01,0.00,0.00,0.75
"51191","1","9281","76","0","2013","4","","Washington County, Virginia","Federal Government","National security and international affairs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,1,14498,0,0,1115,"",2.75,0.01,0.01,0.01,0.01,0.00,0.00,1.13
"51191","1","92811","77","0","2013","1","","Washington County, Virginia","Federal Government","National security","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"51191","1","92811","77","0","2013","2","","Washington County, Virginia","Federal Government","National security","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"51191","1","92811","77","0","2013","3","","Washington County, Virginia","Federal Government","National security","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,2,2,13638,0,0,787,"",3.03,0.00,0.02,0.02,0.01,0.00,0.00,0.75
"51191","1","92811","77","0","2013","4","","Washington County, Virginia","Federal Government","National security","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,1,1,1,14498,0,0,1115,"",3.13,0.01,0.01,0.01,0.01,0.00,0.00,1.13
"51191","1","928110","78","0","2013","1","","Washington County, Virginia","Federal Government","National security","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"51191","1","928110","78","0","2013","2","","Washington County, Virginia","Federal Government","National security","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"",3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"51191","1","928110","78","0","2013","3","","Washington County, Virginia","Federal Government","National security","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,2,2,13638,0,0,787,"",3.03,0.00,0.02,0.02,0.01,0.00,0.00,0.75
"51191","1","928110","78","0","2013","4","","Washington County, Virginia","Federal Government","National security","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,1,1,1,14498,0,0,1115,"",3.13,0.01,0.01,0.01,0.01,0.00,0.00,1.13
"51191","2","10","71","0","2013","1","","Washington County, Virginia","State Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",25,793,805,814,7992065,0,0,765,"",2.24,1.15,1.14,1.15,1.22,0.00,0.00,1.06
"51191","2","10","71","0","2013","2","","Washington County, Virginia","State Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",25,841,842,843,7720644,0,0,705,"",2.25,1.18,1.19,1.22,1.13,0.00,0.00,0.94
"51191","2","10","71","0","2013","3","","Washington County, Virginia","State Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",25,779,790,837,7666647,0,0,735,"",2.24,1.13,1.16,1.20,1.14,0.00,0.00,0.98
"51191","2","10","71","0","2013","4","","Washington County, Virginia","State Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",25,825,831,834,7695553,0,0,713,"",2.29,1.20,1.21,1.22,1.20,0.00,0.00,0.99
