	0	POP10	HU10	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	Homeowner_vacancy_rate_percent	Median_Age_Female	Median_Age_Male	Median_Age	Percent_65_years_and_over	Percent_American_Indian_and_Alaska_Native	Percent_Asian	Percent_Black_or_African_American	Percent_Family_households	Percent_Female	Percent_Male	Percent_Nonfamily_households	Percent_Occupied_housing_units	Percent_Some_Other_Race	Percent_White	Rental_vacancy_rate_percent
149	0	602622	246901	2193584722	64739558	846.948	24.996	2.2	35.5	33.3	34.4	11.1	0.5	2.3	9.7	67.0	51.0	49.0	33.0	92.0	4.5	79.9	10.3
150	0	125744	54651	1377643728	36905742	531.911	14.249	2.6	38.0	35.3	36.7	13.1	1.9	4.1	6.4	65.9	51.0	49.0	34.1	90.8	7.4	76.6	9.2
151	0	43462	19281	1620239736	31263840	625.578	12.071	1.3	38.9	35.6	37.2	13.8	0.7	0.5	24.5	67.9	50.8	49.2	32.1	89.3	1.0	71.6	8.7
152	0	24286	10467	27039905	182486	10.44	0.07	2.9	28.4	29.2	28.8	9.9	0.4	2.8	22.6	51.1	54.1	45.9	48.9	90.8	5.9	64.2	8.5
153	0	537656	212562	1074590684	447805092	414.902	172.899	1.8	39.7	36.9	38.4	11.8	0.3	3.4	15.5	69.8	50.6	49.4	30.2	93.8	2.4	75.4	6.5
154	0	620961	296685	209643241	28768302	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7
155	0	1223348	589201	1890884266	37418903	730.075	14.448	2.1	43.3	39.3	41.3	16.8	0.1	2.8	13.2	57.7	52.1	47.9	42.3	90.6	0.5	81.5	8.9
156	0	800647	270307	2622862905	5871209	1012.693	2.267	1.6	33.2	29.4	31.3	10.3	0.8	1.0	3.1	76.6	51.6	48.4	23.4	94.9	10.5	82.1	4.4
157	0	903393	417862	1026408097	17377675	396.298	6.71	3.3	35.0	32.8	33.9	10.6	0.3	2.0	26.7	59.6	51.8	48.2	40.4	87.6	5.4	62.7	12.5
158	0	350209	169984	2372659352	1144534759	916.089	441.907	3.2	37.4	34.5	35.9	12.8	0.3	1.3	29.8	59.4	51.5	48.5	40.6	84.9	2.7	64.2	15.2
159	0	2339	1043	3703800609	44369051	1430.045	17.131	1.6	45.2	43.6	44.6	19.8	0.2	0.1	0.1	65.3	51.9	48.1	34.7	78.8	0.2	98.2	3.9
160	0	21378	8535	1852116504	19298885	715.1060000000001	7.451	1.4	39.0	36.0	37.5	16.0	0.5	5.5	3.5	68.3	48.9	51.1	31.7	93.1	12.8	75.8	6.8
161	0	156898	55834	1252784157	502245900	483.703	193.918	1.9	38.2	35.2	36.5	12.6	1.1	1.2	20.2	70.4	48.5	51.5	29.6	93.0	11.1	62.7	5.9
162	0	735334	324832	1117054236	88853180	431.297	34.306	2.5	36.2	35.3	35.7	10.5	1.1	6.5	5.6	53.7	50.5	49.5	46.3	93.8	5.1	76.5	5.5
163	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
164	0	274569	106772	1021147705	21158963	394.267	8.17	2.0	36.3	34.9	35.6	8.6	0.2	4.8	3.5	74.9	51.2	48.8	25.1	93.5	1.2	88.5	11.3
165	0	154727	68196	529693619	12614136	204.516	4.87	1.8	41.2	38.3	39.8	14.9	0.4	3.2	9.5	62.5	51.6	48.4	37.5	92.2	3.5	79.6	7.8
166	0	269291	185992	2936777435	313664031	1133.896	121.106	4.9	42.7	39.7	41.1	17.1	0.5	1.0	13.4	64.4	51.1	48.9	35.6	60.3	3.1	79.9	29.2
167	0	321520	197298	5175636190	794325489	1998.324	306.691	5.4	48.5	45.3	46.9	26.4	0.3	1.1	6.6	67.0	50.7	49.3	33.0	67.5	6.2	83.9	16.7
168	0	44519	20787	1646104693	44013070	635.565	16.994	2.7	42.8	40.6	41.6	16.4	0.5	0.3	2.1	70.9	50.5	49.5	29.1	85.2	1.8	93.6	11.4
169	0	35251	16043	838393327	172838984	323.705	66.734	1.6	43.3	39.2	41.0	15.5	0.3	0.7	4.6	65.4	47.6	52.4	34.6	83.5	0.7	92.5	8.6
170	0	618754	371099	2031879249	1108380339	784.513	427.948	6.6	46.9	44.2	45.6	23.5	0.4	1.4	8.3	65.8	50.9	49.1	34.2	70.0	4.9	83.0	17.2
171	0	483878	204572	4081430136	497530353	1575.849	192.098	1.9	41.6	38.0	39.9	13.9	1.3	3.8	1.6	63.0	50.8	49.2	37.0	90.8	11.8	76.8	5.1
172	0	137974	59107	1021773228	43542811	394.509	16.812	2.1	28.7	26.8	27.7	10.2	0.3	5.2	3.3	49.8	50.1	49.9	50.2	92.8	1.0	87.8	5.4
173	0	62544	26963	417450989	37877929	161.179	14.625	2.7	41.1	38.1	39.6	15.9	0.3	0.7	4.0	69.9	51.3	48.7	30.1	91.1	6.2	86.6	9.1
174	0	131090	55887	1465333940	17900114	565.769	6.9110000000000005	1.7	35.5	33.5	34.4	13.8	0.2	1.3	8.9	61.2	51.4	48.6	38.8	93.9	1.6	85.6	6.6
175	0	782341	300960	2178761906	116235513	841.225	44.879	1.8	35.6	34.3	35.0	7.7	0.6	11.2	8.5	72.9	50.9	49.1	27.1	94.3	5.1	71.6	9.0
176	0	658466	300552	2878192209	32474487	1111.276	12.538	3.4	38.6	35.3	37.1	13.1	0.3	1.4	42.0	64.6	52.6	47.4	35.4	87.7	2.2	53.0	13.3
177	0	268100	120406	1359864507	85809611	525.047	33.131	2.4	40.7	38.0	39.4	13.7	0.2	3.2	18.0	62.1	51.7	48.3	37.9	91.7	2.7	72.7	8.4
178	0	121097	50073	2049391733	82862999	791.275	31.994	1.7	34.9	32.4	33.6	11.4	0.3	0.6	30.3	67.9	51.4	48.6	32.1	90.1	1.2	66.2	10.1
179	0	658466	300552	2878192209	32474487	1111.276	12.538	3.4	38.6	35.3	37.1	13.1	0.3	1.4	42.0	64.6	52.6	47.4	35.4	87.7	2.2	53.0	13.3
180	0	501226	175966	478093122	32407089	184.593	12.512	1.4	37.6	34.7	36.1	12.0	0.7	5.0	12.8	72.5	51.5	48.5	27.5	94.8	15.1	62.6	4.8
181	0	304204	137739	1354056384	27189291	522.804	10.498	1.6	40.0	36.8	38.5	13.9	0.2	4.8	12.7	56.5	51.7	48.3	43.5	91.7	1.6	78.2	6.7
182	0	494919	200161	1706996627	1124514393	659.075	434.177	1.5	42.2	39.8	41.1	13.9	0.2	1.2	7.2	70.6	51.4	48.6	29.4	90.5	3.2	85.5	6.7
183	0	86074	38074	1721250930	20731394	664.579	8.004	2.5	40.8	38.1	39.5	15.3	0.2	0.3	3.8	67.5	51.6	48.4	32.5	90.0	0.2	93.0	8.7
184	0	534543	229967	1979289991	25446228	764.2080000000002	9.825	1.5	41.8	39.0	40.4	12.6	0.9	2.6	1.1	65.4	50.4	49.6	34.6	94.9	4.2	88.4	6.4
185	0	175177	68618	4403961281	154412831	1700.379	59.619	1.3	36.6	34.6	35.6	11.8	0.9	2.7	1.3	70.0	50.1	49.9	30.0	95.2	9.0	82.4	4.9
186	0	162642	69551	1775212930	14419681	685.414	5.567	2.5	30.3	28.9	29.6	9.3	0.4	3.8	9.3	56.7	51.5	48.5	43.3	92.1	0.9	82.8	8.5
187	0	384504	161725	1960797690	37925712	757.068	14.643	3.1	34.4	30.9	32.6	9.8	0.3	2.2	45.9	61.5	51.3	48.7	38.5	89.8	1.9	47.3	12.2
188	0	262391	113957	1810175317	152333538	698.913	58.816	2.5	38.9	36.7	37.9	12.2	0.4	1.4	14.3	69.1	51.2	48.8	30.9	90.2	2.7	79.3	11.7
189	0	262391	113957	1810175317	152333538	698.913	58.816	2.5	38.9	36.7	37.9	12.2	0.4	1.4	14.3	69.1	51.2	48.8	30.9	90.2	2.7	79.3	11.7
190	0	189885	82690	560435436	11968740	216.385	4.621	2.6	35.7	31.4	33.5	11.6	0.4	2.2	45.5	64.4	52.1	47.9	35.6	89.6	2.4	46.3	11.5
191	0	197559	77767	1199605640	12432308	463.17	4.8	2.7	36.0	33.7	34.9	12.1	0.4	1.0	5.7	72.0	50.7	49.3	28.0	90.3	7.5	82.9	13.3
192	0	178011	71937	936925455	7033038	361.749	2.715	2.5	37.7	35.6	36.7	11.3	0.4	2.0	15.3	73.2	51.2	48.8	26.8	91.3	4.9	75.4	12.1
193	0	58607	23549	1414881257	15166027	546.289	5.856	1.6	37.0	34.7	35.8	13.4	0.9	1.0	1.7	66.6	50.0	50.0	33.4	94.3	11.4	82.6	5.4
194	0	85215	33272	336161686	5969943	129.793	2.305	3.7	38.3	35.2	36.9	10.6	0.3	1.8	46.4	75.0	52.4	47.6	25.0	90.2	4.5	44.8	13.1
195	0	183182	68498	1508925443	3028823	582.599	1.169	2.1	39.2	37.7	38.5	9.7	0.2	3.0	4.3	79.0	51.2	48.8	21.0	94.7	1.5	89.4	7.2
196	0	894014	374249	1903891914	40213499	735.097	15.527	1.4	41.4	38.2	39.9	14.6	0.3	4.2	13.3	64.9	51.7	48.3	35.1	93.7	7.1	72.4	8.0
197	0	722023	315522	150618894	160748611	58.154	62.065	2.1	32.1	30.9	31.5	10.5	0.4	8.2	21.6	48.0	51.8	48.2	52.0	92.8	9.7	56.0	5.3
198	0	130882	55967	1590355537	23595204	614.04	9.11	2.5	29.8	28.8	29.3	8.6	0.2	5.2	4.8	52.9	50.0	50.0	47.1	94.2	1.8	85.6	5.2
199	0	1748066	810388	3133329108	292869341	1209.785	113.077	3.3	40.7	38.5	39.7	14.3	0.3	3.2	26.7	63.3	51.6	48.4	36.7	84.7	3.7	63.1	10.7
200	0	297619	136703	1700226567	565247441	656.461	218.243	3.0	39.5	35.4	37.6	14.4	0.9	2.7	22.9	63.7	50.6	49.4	36.3	85.0	1.3	68.9	16.3
201	0	662564	284234	3006530549	16471335	1160.828	6.36	1.9	37.2	34.6	35.8	12.2	4.8	2.3	3.0	61.7	51.0	49.0	38.3	93.6	16.0	69.4	7.0
202	0	24286	10467	27039905	182486	10.44	0.07	2.9	28.4	29.2	28.8	9.9	0.4	2.8	22.6	51.1	54.1	45.9	48.9	90.8	5.9	64.2	8.5
203	0	662564	284234	3006530549	16471335	1160.828	6.36	1.9	37.2	34.6	35.8	12.2	4.8	2.3	3.0	61.7	51.0	49.0	38.3	93.6	16.0	69.4	7.0
204	0	75087	33311	1098563627	14954037	424.158	5.774	2.5	43.8	38.7	40.9	17.8	0.1	0.8	8.0	61.6	48.3	51.7	38.4	87.6	0.2	89.2	7.9
205	0	916924	356179	848218379	23083362	327.499	8.913	2.0	39.5	36.6	38.2	11.6	0.3	10.1	4.6	70.6	51.0	49.0	29.4	94.7	4.9	77.9	7.9
206	0	200849	75054	2628032408	22969178	1014.689	8.868	1.9	31.1	29.8	30.4	9.8	1.1	13.0	2.6	62.2	51.2	48.8	37.8	94.4	13.9	63.2	5.0
207	0	799874	325735	1251067046	10761519	483.04	4.155	1.3	42.0	39.2	40.6	15.1	0.1	6.4	8.7	67.9	51.5	48.5	32.1	94.5	1.6	81.1	9.3
208	0	900993	371836	2163206258	57246693	835.2189999999998	22.103	2.5	35.3	33.4	34.4	8.5	0.5	5.4	20.7	65.7	51.3	48.7	34.3	93.0	4.5	66.3	8.4
209	0	159720	68975	415044980	10611128	160.25	4.097	3.0	37.2	35.0	36.0	11.2	0.2	0.9	4.6	65.1	50.6	49.4	34.9	91.0	1.2	91.0	10.5
210	0	998954	438032	1315195242	39414600	507.8	15.218	2.3	41.6	37.9	39.9	15.0	0.2	3.5	23.3	65.1	52.7	47.3	34.9	92.4	0.9	70.3	10.0
211	0	301356	127036	1271946706	1119471339	491.101	432.23	2.4	41.3	38.8	40.0	14.3	0.3	0.9	8.6	68.9	50.8	49.2	31.1	91.5	2.5	84.8	11.6
212	0	32024	13397	1201414214	23536240	463.869	9.087	2.1	43.1	40.8	42.0	13.2	0.3	0.9	17.2	78.4	50.1	49.9	21.6	88.3	0.7	79.3	8.4
213	0	1385108	511896	109028908	39838229	42.096	15.382	2.3	34.9	30.6	32.8	10.5	1.3	3.6	36.5	66.7	53.1	46.9	33.3	94.4	25.3	27.9	4.3
214	0	319431	135524	1689487711	15675494	652.315	6.0520000000000005	2.8	32.9	29.3	31.0	9.5	1.6	2.2	36.7	68.0	51.7	48.3	32.0	90.3	3.1	51.4	10.5
215	0	304204	137739	1354056384	27189291	522.804	10.498	1.6	40.0	36.8	38.5	13.9	0.2	4.8	12.7	56.5	51.7	48.3	43.5	91.7	1.6	78.2	6.7
216	0	3010232	1048907	2047561084	407916814	790.568	157.498	1.4	37.5	34.9	36.2	11.6	0.6	17.9	1.7	71.4	50.5	49.5	28.6	94.6	14.5	60.8	5.9
217	0	2343	1377	2557922251	2833850	987.619	1.094	1.8	50.7	48.6	49.5	24.2	0.7	0.4	0.3	59.9	51.7	48.3	40.1	79.7	0.2	97.3	12.7
218	0	131090	55887	1465333940	17900114	565.769	6.9110000000000005	1.7	35.5	33.5	34.4	13.8	0.2	1.3	8.9	61.2	51.4	48.6	38.8	93.9	1.6	85.6	6.6
219	0	8437	4372	4773673819	13745365	1843.126	5.307	2.2	35.0	34.6	34.8	12.0	2.3	0.5	1.1	67.5	47.9	52.1	32.5	72.9	15.0	77.2	22.3
220	0	157505	66747	392642353	11895464	151.6	4.593	3.4	33.9	31.8	32.8	10.7	0.8	2.5	25.2	65.3	50.7	49.3	34.7	87.5	12.9	54.6	11.6
221	0	17398	8304	3260042792	15808033	1258.71	6.104	1.7	42.8	39.7	41.2	17.3	1.1	3.6	0.8	62.0	49.7	50.3	38.0	87.6	3.0	89.7	12.0
222	0	274055	120994	1722025951	276665774	664.878	106.821	2.0	42.0	38.8	40.4	14.2	0.9	4.2	5.8	65.3	50.1	49.9	34.7	88.5	3.2	82.2	9.6
223	0	141236	78026	1506586255	496236304	581.696	191.598	4.3	54.8	53.0	54.0	31.9	0.3	1.4	2.8	65.3	51.6	48.4	34.7	81.1	0.8	93.0	15.5
224	0	175511	64052	580210822	59946531	224.021	23.145	2.8	37.3	36.5	36.9	8.9	0.3	6.2	2.6	80.1	50.3	49.7	19.9	92.8	3.8	85.4	9.0
225	0	2496435	989435	4915061046	1381673402	1897.716	533.467	3.2	39.4	36.9	38.2	14.1	0.2	1.5	18.9	69.5	51.6	48.4	30.5	87.7	3.2	73.8	8.9
226	0	61675	26744	5214369294	110541959	2013.279	42.68	1.2	34.6	31.0	32.7	13.0	2.6	0.9	2.5	62.3	49.3	50.7	37.7	93.6	0.7	90.3	4.2
227	0	375770	159222	13896869603	22331525	5365.611999999999	8.622	5.5	36.0	34.8	35.3	13.9	5.6	1.7	4.6	73.4	47.5	52.5	26.6	78.9	11.5	72.4	13.9
228	0	916829	361221	1618456437	549162331	624.89	212.033	1.7	40.8	38.0	39.5	13.5	0.3	4.6	10.8	69.4	51.4	48.6	30.6	92.9	6.8	74.8	7.8
229	0	23547	14453	678194049	685673954	261.85200000000003	264.74	4.1	41.6	41.0	41.3	12.9	0.5	0.6	5.8	74.7	50.4	49.6	25.3	61.4	0.9	90.3	12.6
230	0	548285	230535	1432510950	357753895	553.096	138.13	1.5	41.0	38.6	39.8	14.2	0.4	1.9	3.3	66.4	51.6	48.4	33.6	92.4	3.4	88.4	8.7
231	0	535153	254775	1195417263	7204078	461.55300000000005	2.782	2.9	40.7	37.5	39.2	15.1	0.2	1.7	20.9	61.6	52.0	48.0	38.4	87.9	0.8	73.9	12.9
232	0	119490	51193	1500476319	51064861	579.337	19.716	2.1	40.3	37.7	39.0	14.1	0.9	0.6	11.9	70.5	50.7	49.3	29.5	91.9	4.8	79.8	8.0
233	0	916924	356179	848218379	23083362	327.499	8.913	2.0	39.5	36.6	38.2	11.6	0.3	10.1	4.6	70.6	51.0	49.0	29.4	94.7	4.9	77.9	7.9
234	0	4092459	1598698	4411986582	191671993	1703.4779999999996	74.005	2.3	33.0	31.4	32.2	8.1	0.7	6.2	18.9	68.7	50.2	49.8	31.3	89.8	14.3	56.6	13.7
235	0	5194675	2180359	2448383588	1785882224	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6
236	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
237	0	3095313	1164786	10895120648	826347909	4206.63	319.055	1.9	36.1	33.2	34.6	11.4	0.9	10.9	5.1	66.3	49.8	50.2	33.7	93.3	13.6	64.0	5.5
238	0	262382	104476	1152986019	419568865	445.17	161.996	1.6	38.1	35.6	36.9	11.1	0.9	4.2	1.1	61.2	50.1	49.9	38.8	90.3	16.5	72.5	3.5
239	0	600158	285797	396268588	4225359	153.0	1.631	3.6	33.9	33.5	33.7	10.4	1.4	3.4	10.2	47.5	50.0	50.0	52.5	92.1	11.9	68.9	7.2
240	0	534543	229967	1979289991	25446228	764.2080000000002	9.825	1.5	41.8	39.0	40.4	12.6	0.9	2.6	1.1	65.4	50.4	49.6	34.6	94.9	4.2	88.4	6.4
241	0	513657	204943	573067842	15616906	221.263	6.03	1.7	39.4	36.1	37.9	12.8	0.3	5.1	19.6	68.0	51.8	48.2	32.0	93.2	7.1	65.3	9.0
242	0	722023	315522	150618894	160748611	58.154	62.065	2.1	32.1	30.9	31.5	10.5	0.4	8.2	21.6	48.0	51.8	48.2	52.0	92.8	9.7	56.0	5.3
243	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
244	0	3817117	1639279	23828260196	62795719	9200.143	24.246	4.1	35.7	33.5	34.6	12.1	2.1	3.5	5.0	66.1	50.5	49.5	33.9	86.1	12.8	73.0	13.7
245	0	322833	172690	1924182235	387844764	742.931	149.748	4.5	47.0	44.2	45.7	23.3	0.3	1.6	8.7	64.9	51.6	48.4	35.1	78.6	5.3	81.9	15.7
246	0	32856	23001	6637257545	1800019787	2562.66	694.992	4.3	47.0	45.2	46.1	19.6	4.9	0.5	0.4	61.9	50.7	49.3	38.1	62.2	0.4	92.1	9.3
247	0	144170	71267	4945359181	3774631	1909.414	1.457	2.6	44.6	41.3	43.0	15.1	3.1	1.2	0.9	58.4	51.3	48.7	41.6	86.9	15.1	76.2	9.1
248	0	61642	33768	2408224790	38744350	929.821	14.959	2.2	45.6	43.0	44.3	16.6	0.2	0.6	0.5	61.6	50.7	49.3	38.4	76.9	0.2	97.1	7.8
249	0	2496435	989435	4915061046	1381673402	1897.716	533.467	3.2	39.4	36.9	38.2	14.1	0.2	1.5	18.9	69.5	51.6	48.4	30.5	87.7	3.2	73.8	8.9
250	0	1223348	589201	1890884266	37418903	730.075	14.448	2.1	43.3	39.3	41.3	16.8	0.1	2.8	13.2	57.7	52.1	47.9	42.3	90.6	0.5	81.5	8.9
251	0	162310	65338	1518196116	549470508	586.179	212.152	2.6	38.0	35.0	36.6	13.5	0.6	2.0	24.0	70.2	51.9	48.1	29.8	92.3	2.0	67.8	8.3
252	0	162310	65338	1518196116	549470508	586.179	212.152	2.6	38.0	35.0	36.6	13.5	0.6	2.0	24.0	70.2	51.9	48.1	29.8	92.3	2.0	67.8	8.3
253	0	5194675	2180359	2448383588	1785882224	945.326	689.533	3.0	36.6	34.0	35.3	11.9	0.4	6.2	24.8	61.6	51.6	48.4	38.4	90.2	10.6	55.4	9.6
254	0	677560	237501	2167580722	31904495	836.908	12.318	1.9	36.3	34.5	35.4	9.3	0.3	4.6	11.2	77.3	50.3	49.7	22.7	94.8	5.8	76.0	7.4
255	0	1049025	400263	1854268836	227485306	715.937	87.833	2.1	39.7	37.1	38.5	12.4	0.6	14.4	9.3	70.7	51.2	48.8	29.3	93.8	10.7	58.6	6.8
256	0	601723	296719	158114680	18884970	61.048	7.292000000000002	3.4	34.0	33.6	33.8	11.4	0.3	3.5	50.7	42.3	52.8	47.2	57.7	89.9	4.1	38.5	7.9
257	0	319294	176002	160343174	10683076	61.909	4.125	4.7	34.7	33.1	33.9	11.0	0.3	2.9	49.2	47.5	51.7	48.3	52.5	80.7	1.3	43.9	15.1
258	0	45200	22434	1689783371	11322601	652.429	4.372	1.6	44.3	41.8	43.0	18.3	0.2	0.2	0.3	67.1	50.7	49.3	32.9	82.7	0.1	98.3	7.5
259	0	312311	109442	1335297272	14445102	515.561	5.577000000000001	1.7	35.0	34.5	34.8	6.5	0.3	14.7	7.3	77.0	50.7	49.3	23.0	95.6	4.9	68.7	4.8
260	0	384504	161725	1960797690	37925712	757.068	14.643	3.1	34.4	30.9	32.6	9.8	0.3	2.2	45.9	61.5	51.3	48.7	38.5	89.8	1.9	47.3	12.2
261	0	602095	281214	4656375819	550925774	1797.8370000000002	212.71400000000003	4.3	41.0	38.6	39.8	18.0	0.4	1.6	14.8	70.0	51.0	49.0	30.0	80.9	5.5	75.2	15.7
262	0	9818605	3445076	10509869649	1795012906	4057.884	693.058	1.7	35.9	33.6	34.8	10.9	0.7	13.7	8.7	67.7	50.7	49.3	32.3	94.1	21.8	50.3	5.8
263	0	10078	4249	479824426	37625302	185.261	14.527	2.8	34.1	32.8	33.4	11.0	0.5	1.0	23.7	72.8	49.6	50.4	27.2	84.9	1.7	70.6	17.2
264	0	89201	38427	1056784404	17173359	408.027	6.631	2.3	38.6	35.3	36.9	14.0	0.4	0.8	5.2	64.3	50.0	50.0	35.7	89.8	1.8	89.1	10.0
265	0	488073	216022	3100835926	106205344	1197.239	41.006	2.0	35.5	33.4	34.4	10.3	0.4	4.7	5.2	57.3	50.5	49.5	42.7	94.3	2.5	84.7	6.5
266	0	919040	419974	2700563452	476973805	1042.693	184.161	1.2	42.1	38.5	40.4	15.7	0.6	2.6	13.5	60.0	51.8	48.2	40.0	91.2	1.5	80.0	8.5
267	0	182265	104061	4117521611	1133190229	1589.784	437.527	5.0	42.2	40.1	41.1	16.8	0.7	0.7	9.4	69.9	51.1	48.9	30.1	70.3	2.0	85.7	27.8
268	0	463490	192175	1598385896	44316925	617.14	17.111	1.5	40.0	36.8	38.6	14.2	0.4	2.0	9.0	64.4	52.0	48.0	35.6	93.6	9.2	76.5	6.0
269	0	197363	80656	1170933540	19855695	452.1	7.666	2.1	39.5	37.4	38.5	11.8	0.2	1.0	1.2	71.9	50.7	49.3	28.1	92.8	0.4	95.9	10.4
270	0	840978	356626	1241183094	237312769	479.223	91.627	2.2	41.1	38.6	39.9	14.3	0.3	3.0	8.6	67.0	51.4	48.6	33.0	93.0	0.6	85.4	10.2
271	0	1163414	527186	1378361040	29318642	532.188	11.32	2.9	34.5	32.3	33.4	9.9	0.2	3.9	21.2	58.3	51.3	48.7	41.7	90.5	2.3	69.2	9.8
272	0	919628	398510	1356745512	57153194	523.842	22.067	3.3	34.9	32.8	33.9	8.8	0.5	4.6	30.8	62.3	51.6	48.4	37.7	90.9	6.2	55.3	11.3
273	0	1163414	527186	1378361040	29318642	532.188	11.32	2.9	34.5	32.3	33.4	9.9	0.2	3.9	21.2	58.3	51.3	48.7	41.7	90.5	2.3	69.2	9.8
274	0	620961	296685	209643241	28768302	80.944	11.108	4.2	35.7	33.1	34.4	11.7	0.4	2.3	63.7	53.6	52.9	47.1	46.4	84.2	1.8	29.6	10.7
275	0	1781642	631920	3341343470	36174996	1290.1	13.967	1.4	37.1	35.3	36.2	11.1	0.7	32.0	2.6	70.6	49.8	50.2	29.4	95.6	12.4	47.0	4.3
276	0	75450	33807	13831446772	91460814	5340.352	35.313	1.7	37.9	35.8	36.8	12.4	1.0	0.7	0.9	64.4	49.7	50.3	35.6	90.6	2.2	92.8	9.1
277	0	107931	48193	1668121832	47814148	644.065	18.461	1.6	43.2	41.0	42.1	15.4	0.3	1.0	2.3	66.0	51.1	48.9	34.0	89.3	1.1	93.7	7.2
278	0	210312	96163	1601380581	47321209	618.297	18.271	2.6	44.3	41.1	42.8	17.4	0.2	0.5	8.3	66.1	51.4	48.6	33.9	89.4	0.3	89.0	12.3
279	0	280895	121281	1440343968	11894285	556.12	4.592	2.9	32.6	30.3	31.4	10.5	0.6	5.2	11.8	56.4	51.4	48.6	43.6	91.7	2.3	76.2	8.8
280	0	187105	85181	1486637454	1041633627	573.994	402.177	3.7	36.7	34.1	35.3	11.7	0.5	2.8	22.1	67.1	50.3	49.7	32.9	83.9	2.1	69.7	19.8
281	0	40404	17861	1059342907	4348109	409.015	1.679	2.1	38.6	34.7	36.9	14.2	0.3	0.6	51.5	69.0	52.4	47.6	31.0	86.1	0.5	46.4	8.7
282	0	618754	371099	2031879249	1108380339	784.513	427.948	6.6	46.9	44.2	45.6	23.5	0.4	1.4	8.3	65.8	50.9	49.1	34.2	70.0	4.9	83.0	17.2
283	0	174214	66378	1147617685	36859321	443.098	14.231	2.0	37.9	36.9	37.4	9.5	0.1	4.3	3.4	76.4	50.7	49.3	23.6	94.5	0.6	89.7	7.7
284	0	1049025	400263	1854268836	227485306	715.937	87.833	2.1	39.7	37.1	38.5	12.4	0.6	14.4	9.3	70.7	51.2	48.8	29.3	93.8	10.7	58.6	6.8
285	0	1049025	400263	1854268836	227485306	715.937	87.833	2.1	39.7	37.1	38.5	12.4	0.6	14.4	9.3	70.7	51.2	48.8	29.3	93.8	10.7	58.6	6.8
286	0	626667	264835	1060604571	67737918	409.502	26.154	2.1	38.6	35.3	37.0	13.5	0.7	3.7	8.5	61.9	51.7	48.3	38.1	91.3	9.6	73.4	8.9
287	0	169468	71557	2090501559	17395122	807.1469999999998	6.716	1.5	35.6	33.5	34.5	11.1	2.5	1.5	3.8	62.7	50.1	49.9	37.3	93.7	1.8	88.1	10.3
288	0	463490	192175	1598385896	44316925	617.14	17.111	1.5	40.0	36.8	38.6	14.2	0.4	2.0	9.0	64.4	52.0	48.0	35.6	93.6	9.2	76.5	6.0
289	0	93389	36574	1036420180	21054534	400.164	8.129	2.1	44.1	42.2	43.3	15.5	0.1	0.6	1.3	74.9	50.8	49.2	25.1	93.7	0.3	96.9	8.2
290	0	713335	286659	5406013264	282371494	2087.273	109.024	2.4	38.1	36.1	37.1	10.3	1.4	8.9	2.5	67.9	50.0	50.0	32.1	93.6	3.8	78.4	6.0
291	0	498886	192462	1943805957	22602804	750.508	8.727	1.5	40.3	38.1	39.3	12.8	0.2	3.9	6.1	70.6	50.9	49.1	29.4	95.0	2.4	85.5	7.7
292	0	1081726	407998	1012604465	39567297	390.969	15.277	1.1	38.3	36.3	37.3	9.8	0.4	17.5	9.2	70.5	50.6	49.4	29.5	96.0	6.1	62.7	5.1
293	0	22565	8680	16159465	95054	6.239	0.037000000000000005	1.3	40.7	37.2	39.1	13.7	0.5	15.2	4.7	66.4	50.7	49.3	33.6	96.2	5.9	69.6	4.5
294	0	411442	164827	2218341544	23955804	856.5060000000002	9.249	1.7	40.2	38.0	39.1	14.5	0.3	1.3	4.9	69.0	50.9	49.1	31.0	93.6	7.8	83.2	7.5
295	0	1820584	821693	1585280173	156946749	612.08	60.597	2.9	38.6	35.8	37.3	12.7	0.4	2.5	40.5	64.1	52.0	48.0	35.9	85.5	1.8	52.3	14.4
296	0	722023	315522	150618894	160748611	58.154	62.065	2.1	32.1	30.9	31.5	10.5	0.4	8.2	21.6	48.0	51.8	48.2	52.0	92.8	9.7	56.0	5.3
297	0	207627	105404	67273573	244125	25.974	0.094	1.4	33.4	33.5	33.4	8.7	0.5	9.6	8.5	42.4	50.2	49.8	57.6	93.0	5.9	71.7	5.4
298	0	930450	315531	15431126407	137815999	5957.991	53.21100000000001	2.4	31.6	29.8	30.6	10.0	1.7	9.6	5.3	74.1	50.0	50.0	25.9	91.7	23.3	55.4	7.0
